% Xsens MT9 plus label
%
% labels:
% 0: nothing
% 1: hammering
% 2: screwdriving
% 3: sandpapering
% 4: sawing
%
% sec		usec	accX	accY	accZ	gyrX	gyrY	gyrZ	magX	magY	magZ	label
%
1115744051	753359	29928	35158	43989	32540	31985	32749	33167	30162	24312	0
1115744051	763359	30006	35038	44058	32556	32069	32688	33104	30237	24315	0
1115744051	773359	29890	34950	44134	32588	32163	32744	33088	30301	24310	0
1115744051	783359	29700	34868	44213	32608	32239	32548	33012	30330	24305	0
1115744051	793359	29558	34890	44260	32592	32281	32425	33010	30391	24280	0
1115744051	803359	29442	34774	44318	32608	32303	32329	32950	30429	24282	0
1115744051	813359	29472	34642	44324	32664	32387	32245	32880	30490	24402	0
1115744051	823359	29274	34278	45160	32808	32343	32168	32912	30517	24390	0
1115744051	833359	28506	34294	46015	33238	32247	32224	32926	30547	24353	0
1115744051	843359	28886	34804	46323	33720	32069	32277	32804	30609	24484	0
1115744051	853359	29646	36126	46138	33804	32067	32295	32792	30591	24488	0
1115744051	863359	30304	37420	45885	33580	32207	32382	32790	30477	24579	0
1115744051	873359	30232	37920	46569	33232	32339	32411	32796	30503	24570	0
1115744051	883359	30280	38514	46158	33158	32431	32601	32780	30479	24591	0
1115744051	893359	29820	37460	45816	33008	32473	32690	32826	30471	24591	0
1115744051	903359	29530	36394	44881	32988	32445	32731	32780	30458	24571	0
1115744051	913359	29486	35512	44017	33152	32481	32772	32794	30470	24689	0
1115744051	923359	29754	35310	43671	33352	32553	32824	32732	30457	24629	0
1115744051	933359	29802	35652	43902	33398	32623	32866	32758	30454	24619	0
1115744051	943359	29870	36000	44385	33364	32655	32910	32894	30424	24574	0
1115744051	953359	30010	36180	44831	33344	32707	32930	32916	30434	24604	0
1115744051	963359	30018	36154	45055	33366	32719	32930	32884	30385	24613	0
1115744051	973359	29988	35930	45092	33436	32705	32932	32892	30401	24617	0
1115744051	983359	30030	35674	44897	33594	32685	32965	32908	30348	24553	0
1115744051	993359	30080	35648	44527	33722	32711	33006	32868	30303	24636	0
1115744052	3359	30148	35780	44264	33820	32787	33052	32864	30243	24572	0
1115744052	13359	30224	36042	44066	33876	32865	33112	32951	30230	24674	0
1115744052	23359	30326	36398	44093	33830	32929	33172	32971	30171	24630	0
1115744052	33359	30238	36710	44220	33688	32977	33253	33025	30157	24616	0
1115744052	43359	30262	36674	44288	33552	32967	33359	33037	30084	24493	0
1115744052	53359	30406	36486	44288	33452	32999	33416	33091	30086	24500	0
1115744052	63359	30586	36226	44296	33420	33001	33480	33107	30068	24560	0
1115744052	73359	30684	35894	44328	33478	33025	33511	33177	30063	24507	0
1115744052	83359	30786	35764	44329	33558	33051	33544	33191	30020	24486	0
1115744052	93359	30838	35734	44310	33634	33089	33548	33191	30001	24511	0
1115744052	103359	30752	35824	44356	33650	33105	33572	33193	29956	24498	0
1115744052	113359	30726	35982	44344	33706	33113	33576	33247	29946	24549	0
1115744052	123359	30798	36472	43903	33514	33149	33600	33291	29909	24408	0
1115744052	133359	30686	36514	43534	33238	33219	33616	33359	29929	24452	0
1115744052	143359	30382	36318	44416	32966	33161	33616	33393	29937	24439	0
1115744052	153359	30504	35856	44704	32894	33083	33619	33441	29963	24451	0
1115744052	163359	30612	35402	44770	32962	33073	33496	33440	29976	24423	0
1115744052	173359	30656	35318	44965	33018	33065	33416	33500	29995	24346	0
1115744052	183359	30556	35246	45254	33142	32971	33365	33486	29978	24362	0
1115744052	193359	30572	35100	45372	33326	32863	33333	33570	29973	24306	0
1115744052	203359	30532	35146	45104	33506	32799	33324	33568	29942	24272	0
1115744052	213359	30502	35354	44931	33616	32765	33295	33570	29949	24356	0
1115744052	223359	30330	35718	44920	33630	32711	33325	33558	29877	24282	0
1115744052	233359	30238	35906	44818	33548	32633	33385	33604	29861	24306	0
1115744052	243359	30178	36024	44720	33432	32537	33415	33562	29829	24357	0
1115744052	253359	30294	36000	44630	33298	32495	33425	33560	29825	24351	0
1115744052	263359	30472	35708	44570	33200	32429	33435	33497	29821	24391	0
1115744052	273359	30676	35324	44507	33176	32433	33346	33545	29819	24354	0
1115744052	283359	30784	35108	44601	33158	32451	33255	33511	29803	24304	0
1115744052	293359	30558	35124	44672	33128	32453	33128	33497	29876	24347	0
1115744052	303359	30446	35180	44826	33088	32395	33047	33477	29848	24323	0
1115744052	313359	30352	35320	45039	33074	32277	32931	33437	29864	24324	0
1115744052	323359	30428	35488	45072	33002	32177	32856	33401	29834	24326	0
1115744052	333359	30576	35572	45123	32898	32075	32755	33483	29874	24317	0
1115744052	343359	30964	35280	44900	32888	32057	32610	33303	29832	24319	0
1115744052	353359	30966	34924	44548	32792	32051	32450	33313	29872	24291	0
1115744052	363359	31010	34518	44400	32768	32055	32285	33226	29904	24338	0
1115744052	373359	31040	34358	44552	32862	32067	32197	33256	29932	24298	0
1115744052	383359	31026	34528	44755	32976	32083	32182	33208	29920	24282	0
1115744052	393359	30992	34928	44806	33044	32065	32120	33214	29982	24276	0
1115744052	403359	30998	35282	44746	33026	32055	32091	33162	29974	24274	0
1115744052	413359	30982	35510	44560	32998	32029	32078	33136	29979	24323	0
1115744052	423359	30956	35704	44416	33026	32061	32120	33112	29965	24300	0
1115744052	433359	30996	35856	44270	33050	32107	32200	33120	29977	24334	0
1115744052	443359	30986	36062	44200	33074	32127	32296	33104	29940	24304	0
1115744052	453359	30914	36342	44090	33086	32207	32388	33110	29955	24295	0
1115744052	463359	30770	36628	44000	33014	32263	32520	33035	29953	24380	0
1115744052	473359	30574	36890	43928	32910	32279	32591	33093	29985	24354	0
1115744052	483359	30454	36910	43838	32828	32347	32648	33033	29993	24350	0
1115744052	493359	30376	36660	43729	32746	32421	32643	33015	30017	24437	0
1115744052	503359	30358	36334	43632	32748	32497	32654	32961	30041	24387	0
1115744052	513359	30340	36026	43588	32830	32593	32640	32967	30082	24469	0
1115744052	523359	30208	35894	43578	32926	32721	32640	33007	30086	24405	0
1115744052	533359	30288	36150	43766	32936	32833	32699	33071	30125	24405	0
1115744052	543359	30218	36418	44136	32862	32885	32776	33103	30185	24243	0
1115744052	553359	29924	36630	45012	32764	32831	32859	33129	30225	24310	0
1115744052	563359	30020	36462	46112	32816	32591	32954	33056	30208	24333	0
1115744052	573359	30556	36158	46008	32872	32511	32988	33060	30245	24232	0
1115744052	583359	30472	35550	45232	32848	32441	32994	33012	30251	24263	0
1115744052	593359	30544	35034	44412	32858	32405	32952	33100	30260	24317	0
1115744052	603359	30756	34842	44064	32916	32487	32870	33094	30256	24283	0
1115744052	613359	30870	34818	44092	32960	32569	32806	33100	30294	24319	0
1115744052	623359	30858	34818	44248	33030	32621	32780	33070	30297	24271	0
1115744052	633359	30842	34908	44512	33094	32651	32736	33188	30325	24253	0
1115744052	643359	30774	35032	44590	33116	32685	32662	32988	30295	24265	0
1115744052	653359	30568	35244	44622	33124	32707	32650	33028	30311	24279	0
1115744052	663359	30418	35610	44670	33108	32675	32607	33099	30305	24298	0
1115744052	673359	30540	36004	44707	33022	32671	32663	33123	30327	24279	0
1115744052	683359	30476	35804	44408	33012	32703	32663	33125	30311	24274	0
1115744052	693359	30358	35668	44573	33040	32669	32669	33181	30363	24344	0
1115744052	703359	30402	35780	44659	33042	32677	32676	33155	30357	24332	0
1115744052	713359	30334	35870	44779	33036	32681	32706	33159	30385	24376	0
1115744052	723359	30236	35716	44843	33028	32651	32710	33167	30375	24301	0
1115744052	733359	30150	35648	44930	33056	32623	32736	33203	30394	24306	0
1115744052	743359	30070	35672	45056	33120	32597	32786	33227	30413	24318	0
1115744052	753359	30050	35732	45079	33166	32549	32799	33239	30426	24310	0
1115744052	763359	30062	35806	44986	33168	32527	32870	33166	30395	24288	0
1115744052	773359	30230	35740	44776	33164	32541	32895	33164	30402	24275	0
1115744052	783359	30324	35630	44642	33122	32515	32902	33130	30389	24267	0
1115744052	793359	30434	35556	44568	33124	32545	32896	33260	30364	24277	0
1115744052	803359	30454	35544	44612	33116	32557	32868	33222	30364	24263	0
1115744052	813359	30376	35564	44664	33126	32563	32906	33256	30399	24366	0
1115744052	823359	30326	35562	44674	33120	32563	32874	33208	30382	24322	0
1115744052	833359	30284	35520	44680	33106	32565	32858	33234	30388	24320	0
1115744052	843359	30300	35514	44652	33116	32577	32839	33222	30383	24331	0
1115744052	853359	30340	35580	44572	33072	32581	32826	33204	30414	24343	0
1115744052	863359	30310	35582	44574	33080	32605	32854	33235	30410	24356	0
1115744052	873359	30284	35630	44688	33046	32603	32838	33231	30414	24324	0
1115744052	883359	30308	35610	44765	33028	32587	32866	33211	30401	24288	0
1115744052	893359	30278	35596	44826	33048	32593	32832	33215	30425	24339	0
1115744052	903359	30288	35534	44864	33078	32573	32859	33195	30415	24316	0
1115744052	913359	30264	35474	44932	33118	32561	32867	33265	30444	24321	0
1115744052	923359	30320	35418	44848	33134	32559	32861	33211	30421	24274	0
1115744052	933359	30362	35378	44705	33156	32561	32852	33237	30433	24302	0
1115744052	943359	30336	35400	44632	33174	32575	32838	33259	30422	24245	0
1115744052	953359	30334	35454	44580	33186	32599	32835	33259	30442	24269	0
1115744052	963359	30352	35494	44652	33168	32599	32816	33277	30427	24326	0
1115744052	973359	30386	35514	44698	33134	32613	32817	33271	30433	24301	0
1115744052	983359	30340	35548	44696	33136	32617	32792	33249	30416	24273	0
1115744052	993359	30362	35534	44600	33134	32629	32764	33167	30433	24298	0
1115744053	3359	30322	35512	44595	33118	32643	32751	33159	30415	24282	0
1115744053	13359	30256	35510	44651	33118	32655	32739	33281	30457	24311	0
1115744053	23359	30112	35540	44808	33112	32671	32759	33285	30442	24272	0
1115744053	33359	30038	35626	44950	33102	32631	32752	33329	30461	24268	0
1115744053	43359	29964	35730	45006	33094	32599	32764	33285	30438	24290	0
1115744053	53359	29944	35834	44952	33092	32603	32832	33403	30465	24303	0
1115744053	63359	29924	35842	44904	33074	32569	32866	33215	30461	24357	0
1115744053	73359	29922	35834	44864	33068	32531	32906	33281	30467	24284	0
1115744053	83359	29990	35754	44875	33066	32525	32907	33271	30456	24291	0
1115744053	93359	30112	35578	44880	33038	32519	32899	33319	30522	24319	0
1115744053	103359	30210	35420	44818	33094	32505	32912	33277	30519	24306	0
1115744053	113359	30240	35386	44751	33086	32503	32911	33243	30516	24364	0
1115744053	123359	30206	35382	44776	33116	32515	32879	33255	30503	24304	0
1115744053	133359	30180	35420	44816	33134	32521	32874	33267	30518	24326	0
1115744053	143359	30168	35432	44827	33148	32503	32834	33325	30462	24246	0
1115744053	153359	30212	35418	44819	33156	32525	32859	33325	30482	24231	0
1115744053	163359	30192	35428	44820	33158	32531	32845	33251	30481	24286	0
1115744053	173359	30142	35520	44750	33134	32531	32864	33311	30495	24242	0
1115744053	183359	30120	35596	44750	33114	32551	32886	33295	30476	24254	0
1115744053	193359	30132	35636	44784	33132	32531	32866	33307	30494	24280	0
1115744053	203359	30142	35630	44821	33104	32549	32875	33293	30468	24268	0
1115744053	213359	30138	35584	44792	33098	32535	32848	33254	30500	24327	0
1115744053	223359	30186	35520	44790	33108	32527	32866	33306	30480	24268	0
1115744053	233359	30202	35526	44768	33108	32557	32874	33328	30502	24283	0
1115744053	243359	30162	35530	44740	33102	32549	32874	33218	30529	24262	0
1115744053	253359	30168	35554	44717	33094	32529	32879	33240	30531	24252	0
1115744053	263359	30188	35560	44752	33078	32547	32873	33225	30513	24260	0
1115744053	273359	30180	35554	44760	33084	32551	32880	33289	30522	24241	0
1115744053	283359	30196	35512	44754	33066	32569	32859	33259	30507	24223	0
1115744053	293359	30190	35472	44788	33072	32559	32850	33339	30513	24281	0
1115744053	303359	30184	35446	44780	33086	32575	32853	33333	30504	24276	0
1115744053	313359	30136	35418	44829	33068	32577	32867	33290	30555	24320	0
1115744053	323359	30132	35402	44844	33110	32575	32866	33300	30540	24258	0
1115744053	333359	30140	35414	44837	33122	32605	32847	33324	30546	24277	0
1115744053	343359	30118	35390	44838	33126	32601	32854	33328	30544	24246	0
1115744053	353359	30094	35400	44860	33116	32589	32858	33346	30565	24251	0
1115744053	363359	30092	35448	44845	33134	32581	32868	33276	30550	24249	0
1115744053	373359	30092	35496	44880	33162	32563	32838	33346	30548	24218	0
1115744053	383359	30092	35520	44853	33128	32581	32856	33340	30531	24205	0
1115744053	393359	30098	35542	44846	33142	32565	32856	33300	30578	24305	0
1115744053	403359	30072	35592	44828	33132	32571	32849	33282	30555	24267	0
1115744053	413359	30092	35598	44830	33108	32581	32866	33298	30580	24366	0
1115744053	423359	30090	35574	44848	33098	32561	32874	33324	30554	24300	0
1115744053	433359	30064	35544	44819	33098	32551	32876	33342	30569	24319	0
1115744053	443359	30074	35442	44860	33098	32529	32874	33346	30526	24216	0
1115744053	453359	30078	35386	44878	33110	32553	32877	33366	30533	24223	0
1115744053	463359	30076	35334	44888	33122	32627	32890	33281	30552	24265	0
1115744053	473359	30080	35348	44899	33126	32537	32864	33349	30554	24221	0
1115744053	483359	30042	35404	44894	33176	32549	32856	33333	30533	24197	0
1115744053	493359	30086	35462	44830	33158	32533	32848	33331	30602	24257	0
1115744053	503359	30094	35512	44826	33192	32539	32861	33299	30575	24237	0
1115744053	513359	30096	35590	44786	33166	32543	32846	33280	30584	24285	0
1115744053	523359	30064	35598	44805	33136	32559	32886	33314	30561	24245	0
1115744053	533359	30082	35570	44826	33106	32547	32849	33314	30573	24260	0
1115744053	543359	30068	35570	44808	33110	32533	32896	33370	30529	24275	0
1115744053	553359	30108	35488	44832	33098	32549	32904	33372	30544	24292	0
1115744053	563359	30088	35440	44864	33118	32547	32883	33322	30560	24275	0
1115744053	573359	30066	35404	44876	33108	32525	32881	33330	30569	24258	0
1115744053	583359	30106	35352	44877	33122	32523	32880	33338	30548	24228	0
1115744053	593359	30092	35352	44906	33138	32543	32886	33338	30570	24261	0
1115744053	603359	30094	35402	44908	33170	32565	32873	33334	30558	24250	0
1115744053	613359	30098	35444	44862	33160	32559	32866	33299	30580	24317	0
1115744053	623359	30060	35484	44808	33150	32551	32852	33335	30561	24261	0
1115744053	633359	30050	35534	44817	33164	32545	32872	33351	30575	24235	0
1115744053	643359	30054	35542	44828	33146	32547	32870	33281	30581	24183	0
1115744053	653359	30048	35576	44800	33126	32541	32876	33289	30588	24228	0
1115744053	663359	30018	35566	44810	33100	32527	32876	33288	30578	24302	0
1115744053	673359	30018	35536	44870	33092	32521	32868	33344	30590	24267	0
1115744053	683359	30086	35458	44851	33114	32529	32881	33322	30567	24257	0
1115744053	693359	30086	35440	44872	33114	32559	32854	33384	30562	24212	0
1115744053	703359	30080	35424	44882	33118	32535	32889	33362	30546	24209	0
1115744053	713359	30070	35422	44872	33132	32553	32868	33325	30596	24344	0
1115744053	723359	30046	35444	44856	33150	32531	32894	33347	30577	24289	0
1115744053	733359	30056	35430	44847	33134	32549	32884	33359	30584	24308	0
1115744053	743359	30030	35452	44864	33126	32545	32888	33357	30559	24244	0
1115744053	753359	30072	35456	44868	33146	32533	32900	33363	30575	24243	0
1115744053	763359	30062	35464	44862	33140	32547	32884	33321	30569	24213	0
1115744053	773359	30038	35470	44837	33130	32533	32890	33355	30571	24185	0
1115744053	783359	30068	35446	44846	33136	32553	32880	33335	30551	24173	0
1115744053	793359	30044	35480	44855	33122	32541	32878	33347	30589	24304	0
1115744053	803359	30050	35458	44864	33134	32543	32872	33301	30573	24311	0
1115744053	813359	30060	35438	44864	33122	32545	32884	33307	30596	24285	0
1115744053	823359	30064	35472	44876	33126	32513	32931	33345	30568	24234	0
1115744053	833359	30062	35454	44870	33128	32543	32870	33359	30584	24246	0
1115744053	843359	30032	35446	44840	33150	32553	32878	33357	30583	24189	0
1115744053	853359	30020	35470	44827	33134	32523	32888	33363	30582	24168	0
1115744053	863359	30060	35446	44839	33144	32553	32870	33310	30572	24227	0
1115744053	873359	30036	35466	44878	33144	32533	32890	33372	30583	24201	0
1115744053	883359	30078	35446	44872	33124	32527	32878	33358	30568	24181	0
1115744053	893359	30078	35462	44865	33136	32567	32892	33316	30611	24273	0
1115744053	903359	30062	35464	44867	33150	32539	32880	33280	30600	24265	0
1115744053	913359	30062	35462	44848	33138	32525	32893	33289	30607	24336	0
1115744053	923359	30046	35456	44849	33138	32537	32896	33315	30579	24277	0
1115744053	933359	30054	35446	44848	33132	32549	32877	33303	30594	24302	0
1115744053	943359	30046	35438	44866	33142	32549	32896	33357	30561	24201	0
1115744053	953359	30042	35460	44896	33140	32533	32885	33373	30581	24214	0
1115744053	963359	30054	35488	44859	33162	32535	32874	33323	30592	24229	0
1115744053	973359	30046	35498	44836	33138	32519	32875	33333	30600	24222	0
1115744053	983359	30056	35496	44832	33132	32523	32882	33345	30578	24194	0
1115744053	993359	30080	35456	44850	33106	32511	32886	33345	30586	24252	0
1115744054	3359	30056	35446	44846	33138	32517	32900	33335	30586	24244	0
1115744054	13359	30074	35440	44854	33116	32543	32880	33294	30603	24327	0
1115744054	23359	30086	35434	44852	33114	32549	32874	33328	30569	24264	0
1115744054	33359	30102	35424	44862	33142	32531	32877	33346	30588	24269	0
1115744054	43359	30106	35464	44838	33120	32539	32888	33312	30569	24259	0
1115744054	53359	30058	35494	44828	33124	32541	32888	33306	30599	24290	0
1115744054	63359	30050	35480	44817	33110	32527	32863	33285	30587	24272	0
1115744054	73359	30082	35476	44832	33112	32529	32890	33343	30594	24255	0
1115744054	83359	30080	35458	44868	33102	32535	32864	33303	30589	24243	0
1115744054	93359	30068	35440	44881	33118	32535	32882	33353	30607	24256	0
1115744054	103359	30074	35442	44880	33100	32533	32895	33343	30592	24240	0
1115744054	113359	30086	35466	44877	33108	32555	32878	33316	30614	24291	0
1115744054	123359	30070	35454	44869	33118	32557	32880	33340	30584	24225	0
1115744054	133359	30060	35432	44890	33108	32529	32879	33330	30608	24233	0
1115744054	143359	30080	35442	44872	33110	32537	32840	33314	30590	24213	0
1115744054	153359	30058	35454	44884	33088	32555	32888	33324	30607	24232	0
1115744054	163359	30072	35374	44864	33124	32543	32875	33307	30606	24281	0
1115744054	173359	30064	35380	44884	33130	32537	32870	33335	30610	24233	0
1115744054	183359	30082	35416	44896	33140	32547	32875	33323	30598	24206	0
1115744054	193359	30078	35404	44873	33138	32541	32858	33343	30634	24260	0
